address,zipcode,price,housing_type,status,layout,link
"2542 W Winnemac Avenue, Chicago, IL 60625",60625,"$1,275,000",Single Family Residence,Active,"['4BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12254069/Chicago/2542-W-Winnemac-Avenue
"5113 N Lincoln Avenue 302, Chicago, IL 60625",60625,"$625,000",Condominium,Pending,"['3BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12253845/Chicago/5113-N-Lincoln-Avenue-302
"5113 N Lincoln Avenue 301, Chicago, IL 60625",60625,"$625,000",Condominium,Active,"['3BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12253843/Chicago/5113-N-Lincoln-Avenue-301
"4855 N Avers Avenue 1, Chicago, IL 60625",60625,"$207,000",Condominium,Active,"['2BEDS', '1TOTAL BATH', '990SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12253810/Chicago/4855-N-Avers-Avenue-1
"5113 N Lincoln Avenue 202, Chicago, IL 60625",60625,"$609,000",Condominium,Active,"['3BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12223573/Chicago/5113-N-Lincoln-Avenue-202
"2633 W Balmoral Avenue 2E, Chicago, IL 60625",60625,"$225,000",Condominium,Pending,"['2BEDS', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12222479/Chicago/2633-W-Balmoral-Avenue-2E
"2854 W Farragut Avenue, Chicago, IL 60625",60625,"$795,000",Multi Family,Active,"['6BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12206128/Chicago/2854-W-Farragut-Avenue
"4602 N MONTICELLO Avenue 3E, Chicago, IL 60625",60625,"$229,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12215725/Chicago/4602-N-MONTICELLO-Avenue-3E
"2354 W Farragut Avenue 205, Chicago, IL 60625",60625,"$859,750",Condominium,Active,"['4BEDS', '3TOTAL BATHS', '2,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221003/Chicago/2354-W-Farragut-Avenue-205
"2624 W Carmen Avenue, Chicago, IL 60625",60625,"$1,128,000",Single Family Residence,Active,"['4BEDS', '4TOTAL BATHS', '3,100SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12210558/Chicago/2624-W-Carmen-Avenue
"4653 N Lawndale Avenue 2N, Chicago, IL 60625",60625,"$279,900",Condominium,Active,"['3BEDS', '2TOTAL BATHS', '1,350SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220857/Chicago/4653-N-Lawndale-Avenue-2N
"2408 W FARRAGUT Avenue 3B, Chicago, IL 60625",60625,"$210,000",Condominium,Active Under Contract,"['2BEDS', '1TOTAL BATH', '1,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12216089/Chicago/2408-W-FARRAGUT-Avenue-3B
"4706 N Monticello Avenue, Chicago, IL 60625",60625,"$835,000",Multi Family,Active,"['6BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12219659/Chicago/4706-N-Monticello-Avenue
"2409 W Balmoral Avenue 1E, Chicago, IL 60625",60625,"$153,000",Condominium,Active,"['1BED', '1TOTAL BATH', '775SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219082/Chicago/2409-W-Balmoral-Avenue-1E
"3105 W Wilson Avenue 3, Chicago, IL 60625",60625,"$245,000",Condominium,Active Under Contract,"['2BEDS', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12216464/Chicago/3105-W-Wilson-Avenue-3
"2657 W Winona Street, Chicago, IL 60625",60625,"$1,447,000",Single Family Residence,Active,"['4BEDS', '4TOTAL BATHS', '3,650SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218666/Chicago/2657-W-Winona-Street
"4500 N Saint Louis Avenue, Chicago, IL 60625",60625,"$316,800",Multi Family,Active,"['8BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12218515/Chicago/4500-N-Saint-Louis-Avenue
"2617 W Carmen Avenue, Chicago, IL 60625",60625,"$1,375,000",Single Family Residence,Active,"['5BEDS', '4TOTAL BATHS', '3,851SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218282/Chicago/2617-W-Carmen-Avenue
"7018 N Ashland Boulevard GN, Chicago, IL 60626",60626,"$290,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,400SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12222531/Chicago/7018-N-Ashland-Boulevard-GN
"1362 W Estes Avenue 2S, Chicago, IL 60626",60626,"$289,500",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,200SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12222850/Chicago/1362-W-Estes-Avenue-2S
"1613 W Farwell Avenue 302, Chicago, IL 60626",60626,"$148,000",Condominium,Active Under Contract,"['2BEDS', '1TOTAL BATH', '1,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221906/Chicago/1613-W-Farwell-Avenue-302
"7653 N Bosworth Avenue B3, Chicago, IL 60626",60626,"$250,000",Condominium,Active Under Contract,"['2BEDS', '2TOTAL BATHS', '1,100SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221126/Chicago/7653-N-Bosworth-Avenue-B3
"1637 W Chase Avenue 1E, Chicago, IL 60626",60626,"$325,000",Condominium,Active,"['3BEDS', '2TOTAL BATHS', '2,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12212829/Chicago/1637-W-Chase-Avenue-1E
"1522 W Jonquil Terrace 3E, Chicago, IL 60626",60626,"$249,000",Condominium,Active,"['2BEDS', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12220440/Chicago/1522-W-Jonquil-Terrace-3E
"6551 N Damen Avenue 1, Chicago, IL 60626 Ridgewood Estates Subdivision",60626,"$175,000",Condominium,Active,"['2BEDS', '1TOTAL BATH', '850SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220477/Chicago/6551-N-Damen-Avenue-1
"7524 N Winchester Avenue GE, Chicago, IL 60626",60626,"$230,000",Condominium,Active Under Contract,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12214803/Chicago/7524-N-Winchester-Avenue-GE
"1311 W Farwell Avenue 1, Chicago, IL 60626",60626,"$269,000",Condominium,Active Under Contract,"['2BEDS', '2TOTAL BATHS', '1,110SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220058/Chicago/1311-W-Farwell-Avenue-1
"6507 N Greenview Avenue 2, Chicago, IL 60626 Arthur Bosworth Condos Subdivision",60626,"$299,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,200SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218965/Chicago/6507-N-Greenview-Avenue-2
"1336 W Albion Avenue 3E, Chicago, IL 60626",60626,"$247,500",Condominium,Active,"['2BEDS', '1TOTAL BATH', '1,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218702/Chicago/1336-W-Albion-Avenue-3E
"1527 W Estes Avenue 2A, Chicago, IL 60626",60626,"$245,000",Condominium,Active,"['2BEDS', '1TOTAL BATH', '1,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12189297/Chicago/1527-W-Estes-Avenue-2A
"1545 W Chase Avenue 307, Chicago, IL 60626",60626,"$139,000",Condominium,Active,"['1BED', '1TOTAL BATH', '826SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12200954/Chicago/1545-W-Chase-Avenue-307
"7120 N Sheridan Road 216, Chicago, IL 60626",60626,"$159,900",Condominium,Active,"['1BED', '1TOTAL BATH', '850SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218902/Chicago/7120-N-Sheridan-Road-216
"1637 W Pratt Boulevard 2W, Chicago, IL 60626",60626,"$249,000",Condominium,Active,"['2BEDS', '1TOTAL BATH', '1,100SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218633/Chicago/1637-W-Pratt-Boulevard-2W
"1523 W Touhy Avenue, Chicago, IL 60626",60626,"$850,000",Single Family Residence,Active,"['5BEDS', '4TOTAL BATHS', '3,861SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12217365/Chicago/1523-W-Touhy-Avenue
"1354 W Estes Avenue 3N, Chicago, IL 60626",60626,"$165,000",Condominium,Active Under Contract,"['1BED', '1TOTAL BATH', '800SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12217309/Chicago/1354-W-Estes-Avenue-3N
"6921 N Ashland Boulevard 3A, Chicago, IL 60626",60626,"$284,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12215559/Chicago/6921-N-Ashland-Boulevard-3A
"1617 W Fargo Avenue B, Chicago, IL 60626",60626,"$229,900",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,200SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12214310/Chicago/1617-W-Fargo-Avenue-B
"1750 W Columbia Avenue, Chicago, IL 60626",60626,"$599,900",Single Family Residence,Active,"['5BEDS', '2TOTAL BATHS', '2,400SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12214994/Chicago/1750-W-Columbia-Avenue
"6118 W Gunnison Street, Chicago, IL 60630",60630,"$745,000",Multi Family,Active,"['8BEDS', '5TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12254117/Chicago/6118-W-Gunnison-Street
"5109 N Keating Avenue, Chicago, IL 60630",60630,"$624,700",Single Family Residence,Active,"['4BEDS', '2TOTAL BATHS', '2,630SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12253982/Chicago/5109-N-Keating-Avenue
"5040 N Marmora Avenue, Chicago, IL 60630",60630,"$425,000",Single Family Residence,Active,"['3BEDS', '3TOTAL BATHS', '3,100SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12253930/Chicago/5040-N-Marmora-Avenue
"4446 N Merrimac Avenue, Chicago, IL 60630",60630,"$416,000",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12222628/Chicago/4446-N-Merrimac-Avenue
"5330 W Sunnyside Avenue, Chicago, IL 60630",60630,"$609,900",Multi Family,Active,"['4BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12222486/Chicago/5330-W-Sunnyside-Avenue
"5024 N Meade Avenue, Chicago, IL 60630",60630,"$575,000",Multi Family,Active,"['4BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12220622/Chicago/5024-N-Meade-Avenue
"4932 N MEADE Avenue, Chicago, IL 60630",60630,"$469,900",Single Family Residence,Active,"['5BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12210329/Chicago/4932-N-MEADE-Avenue
"4935 N Pulaski Road, Chicago, IL 60630",60630,"$499,000",Multi Family,Active Under Contract,"['5BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12220229/Chicago/4935-N-Pulaski-Road
"5238 W Strong Street, Chicago, IL 60630",60630,"$939,400",Single Family Residence,Active Under Contract,"['4BEDS', '4TOTAL BATHS', '3,122SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12208703/Chicago/5238-W-Strong-Street
"5113 W Argyle Street, Chicago, IL 60630",60630,"$449,900",Multi Family,Active,"['5BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12219587/Chicago/5113-W-Argyle-Street
"4704 N KENNICOTT Avenue, Chicago, IL 60630 Mayfair Subdivision",60630,"$849,500",Single Family Residence,Active,"['5BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12219183/Chicago/4704-N-KENNICOTT-Avenue
"4650 N KILPATRICK Avenue, Chicago, IL 60630",60630,"$449,500",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS', '1,650SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219136/Chicago/4650-N-KILPATRICK-Avenue
"4624 N Kenton Avenue, Chicago, IL 60630 Mayfair Subdivision",60630,"$770,000",Single Family Residence,Active,"['4BEDS', '4TOTAL BATHS', '3,120SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12217195/Chicago/4624-N-Kenton-Avenue
"5738 W Higgins Avenue GS, Chicago, IL 60630",60630,"$175,000",Condominium,Active,"['1BED', '1TOTAL BATH', '600SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12215268/Chicago/5738-W-Higgins-Avenue-GS
"4854 W Balmoral Avenue, Chicago, IL 60630 Forest Glen Subdivision",60630,"$569,000",Single Family Residence,Active Under Contract,"['3BEDS', '3TOTAL BATHS', '1,884SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12213389/Chicago/4854-W-Balmoral-Avenue
"5138 W Agatite Avenue 1, Chicago, IL 60630",60630,"$173,000",Condominium,Active Under Contract,"['2BEDS', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12214609/Chicago/5138-W-Agatite-Avenue-1
"5815 W Higgins Avenue 3E, Chicago, IL 60630",60630,"$184,900",Condominium,Active Under Contract,"['1BED', '1TOTAL BATH', '850SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12212554/Chicago/5815-W-Higgins-Avenue-3E
"5157 N Lovejoy Avenue, Chicago, IL 60630",60630,"$350,000",Multi Family,Active Under Contract,"['2BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12212263/Chicago/5157-N-Lovejoy-Avenue
"5510 N Mobile Avenue, Chicago, IL 60630",60630,"$389,000",Single Family Residence,Active Under Contract,"['3BEDS', '2TOTAL BATHS', '1,100SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12212449/Chicago/5510-N-Mobile-Avenue
"5946 W Eastwood Avenue, Chicago, IL 60630",60630,"$489,000",Single Family Residence,Active,"['4BEDS', '2TOTAL BATHS', '1,650SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12209332/Chicago/5946-W-Eastwood-Avenue
"4818 W Warner Avenue, Chicago, IL 60641",60641,"$600,000",Single Family Residence,Active,"['4BEDS', '4TOTAL BATHS', '3,005SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12254206/Chicago/4818-W-Warner-Avenue
"2918 N Kilpatrick Avenue, Chicago, IL 60641",60641,"$379,900",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS', '1,171SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12253862/Chicago/2918-N-Kilpatrick-Avenue
"3438 N Kolmar Avenue, Chicago, IL 60641",60641,"$950,000",Single Family Residence,Active,"['3BEDS', '4TOTAL BATHS', '3,900SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12222540/Chicago/3438-N-Kolmar-Avenue
"4228 W Wellington Avenue, Chicago, IL 60641",60641,"$399,900",Single Family Residence,Active,"['4BEDS', '3TOTAL BATHS', '1,025SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12222089/Chicago/4228-W-Wellington-Avenue
"5251 W WELLINGTON Avenue, Chicago, IL 60641",60641,"$525,000",Multi Family,Active Under Contract,"['7BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12221840/Chicago/5251-W-WELLINGTON-Avenue
"5149 W George Street, Chicago, IL 60641",60641,"$535,000",Single Family Residence,Active,"['4BEDS', '3TOTAL BATHS', '2,688SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221695/Chicago/5149-W-George-Street
"3721 N Milwaukee Avenue 5, Chicago, IL 60641 The Gables of Old Irving Subdivision",60641,"$625,000",Townhouse,Active,"['3BEDS', '3TOTAL BATHS', '3,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219951/Chicago/3721-N-Milwaukee-Avenue-5
"5514 W Warwick Avenue, Chicago, IL 60641",60641,"$474,747",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS', '1,750SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221332/Chicago/5514-W-Warwick-Avenue
"3514 N Lowell Avenue, Chicago, IL 60641",60641,"$835,000",Single Family Residence,Pending,"['3BEDS', '4TOTAL BATHS', '3,300SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221177/Chicago/3514-N-Lowell-Avenue
"5243 W Roscoe Street, Chicago, IL 60641",60641,"$392,000",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS', '1,450SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220063/Chicago/5243-W-Roscoe-Street
"3619 N Lotus Avenue, Chicago, IL 60641",60641,"$400,000",Multi Family,Active,"['5BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12218386/Chicago/3619-N-Lotus-Avenue
"4215 N Lockwood Avenue 2, Chicago, IL 60641",60641,"$159,999",Condominium,Active,"['1BED', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12218066/Chicago/4215-N-Lockwood-Avenue-2
"4945 W Berenice Avenue, Chicago, IL 60641",60641,"$435,000",Multi Family,Active,"['4BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12219584/Chicago/4945-W-Berenice-Avenue
"4718 W Addison Street, Chicago, IL 60641",60641,"$609,900",Single Family Residence,Active,"['4BEDS', '3TOTAL BATHS', '3,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218918/Chicago/4718-W-Addison-Street
"3510 N Keeler Avenue, Chicago, IL 60641",60641,"$370,000",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS', '1,380SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218913/Chicago/3510-N-Keeler-Avenue
"2950 N Lowell Avenue, Chicago, IL 60641",60641,"$315,000",Single Family Residence,Active Under Contract,"['5BEDS', '2TOTAL BATHS', '2,100SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12191871/Chicago/2950-N-Lowell-Avenue
"4235 N Keeler Avenue 2D, Chicago, IL 60641",60641,"$249,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,100SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12217058/Chicago/4235-N-Keeler-Avenue-2D
"5523 W NEWPORT Avenue, Chicago, IL 60641",60641,"$435,000",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS', '2,400SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12216991/Chicago/5523-W-NEWPORT-Avenue
"3431 N Kostner Avenue, Chicago, IL 60641",60641,"$649,000",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS', '798SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12216951/Chicago/3431-N-Kostner-Avenue
"4949 W Oakdale Avenue, Chicago, IL 60641",60641,"$299,900",Single Family Residence,Active Under Contract,"['3BEDS', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12213782/Chicago/4949-W-Oakdale-Avenue
"1542 W Wabansia Avenue, Chicago, IL 60642",60642,"$1,649,900",Multi Family,Active,"['9BEDS', '8TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12255172/Chicago/1542-W-Wabansia-Avenue
"1630 N Bosworth Avenue 2, Chicago, IL 60642",60642,"$469,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,350SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12254032/Chicago/1630-N-Bosworth-Avenue-2
"1514 N Bosworth Avenue 2, Chicago, IL 60642",60642,"$439,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12223323/Chicago/1514-N-Bosworth-Avenue-2
"1336 W Grand Avenue 2, Chicago, IL 60642 West Town Subdivision",60642,"$575,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,600SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220156/Chicago/1336-W-Grand-Avenue-2
"1457 W Thomas Street 1W, Chicago, IL 60642",60642,"$749,000",Townhouse,Active,"['3BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12219848/Chicago/1457-W-Thomas-Street-1W
"918 N NOBLE Street, Chicago, IL 60642",60642,"$1,299,500",Single Family Residence,Active,"['5BEDS', '5TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12219213/Chicago/918-N-NOBLE-Street
"680 N Milwaukee Avenue 305, Chicago, IL 60642",60642,"$549,000",Condominium,Active,"['3BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12218803/Chicago/680-N-Milwaukee-Avenue-305
"448 N Carpenter Street J, Chicago, IL 60642",60642,"$925,000",Townhouse,Active,"['3BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12216976/Chicago/448-N-Carpenter-Street-J
"525 N Ada Street 16, Chicago, IL 60642",60642,"$269,900",Condominium,Active,"['1BED', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12216920/Chicago/525-N-Ada-Street-16
"728 N Elizabeth Street 2, Chicago, IL 60642",60642,"$869,000",Condominium,Active Under Contract,"['3BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12212347/Chicago/728-N-Elizabeth-Street-2
"1369 W Crystal Street 2, Chicago, IL 60642 Noble Square Subdivision",60642,"$400,000",Condominium,Active Under Contract,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12212746/Chicago/1369-W-Crystal-Street-2
"1122 W Hubbard Street 2W, Chicago, IL 60642",60642,"$624,900",Condominium,Active,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12214582/Chicago/1122-W-Hubbard-Street-2W
"1533 W Fry Street 2E, Chicago, IL 60642",60642,"$749,999",Condominium,Active,"['3BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12213614/Chicago/1533-W-Fry-Street-2E
"1533 W Fry Street 1E, Chicago, IL 60642",60642,"$1,049,999",Condominium,Active,"['4BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12213610/Chicago/1533-W-Fry-Street-1E
"1306 N Greenview Avenue 3, Chicago, IL 60642",60642,"$625,000",Condominium,Pending,"['3BEDS', '2TOTAL BATHS', '2,085SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12212939/Chicago/1306-N-Greenview-Avenue-3
"462 N May Street 2, Chicago, IL 60642",60642,"$799,900",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,677SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12204133/Chicago/462-N-May-Street-2
"1540 W Cortez Street, Chicago, IL 60642",60642,"$875,000",Multi Family,Active,"['8BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12211692/Chicago/1540-W-Cortez-Street
"1157 W Erie Street PH, Chicago, IL 60642",60642,"$2,650,000",Condominium,Active,"['5BEDS', '3TOTAL BATHS', '4,800SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12211634/Chicago/1157-W-Erie-Street-PH
"1542 W Cortez Street, Chicago, IL 60642 West Town Subdivision",60642,"$899,000",Multi Family,Active,"['4BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12210811/Chicago/1542-W-Cortez-Street
"1340 W Chestnut Street 201, Chicago, IL 60642",60642,"$1,000,000",Condominium,Active,"['3BEDS', '3TOTAL BATHS', '1,908SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12208174/Chicago/1340-W-Chestnut-Street-201
"7106 N Melvina Avenue, Chicago, IL 60646",60646,"$675,000",Single Family Residence,Active,"['4BEDS', '2TOTAL BATHS', '2,250SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12222633/Chicago/7106-N-Melvina-Avenue
"5841 W Touhy Avenue, Chicago, IL 60646",60646,"$699,900",Multi Family,Active,"['6BEDS', '5TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12219492/Chicago/5841-W-Touhy-Avenue
"4218 W Thorndale Avenue, Chicago, IL 60646 Sauganash Village Subdivision",60646,"$579,800",Townhouse,Active,"['2BEDS', '4TOTAL BATHS', '2,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218733/Chicago/4218-W-Thorndale-Avenue
"6133 N Karlov Avenue, Chicago, IL 60646",60646,"$499,800",Single Family Residence,Active,"['2BEDS', '3TOTAL BATHS', '1,330SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219295/Chicago/6133-N-Karlov-Avenue
"5961 N Mccook Avenue, Chicago, IL 60646",60646,"$254,900",Single Family Residence,Active,"['2BEDS', '1TOTAL BATH', '1,003SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218280/Chicago/5961-N-Mccook-Avenue
"5912 N Kilbourn Avenue, Chicago, IL 60646",60646,"$499,900",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS', '1,446SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12215124/Chicago/5912-N-Kilbourn-Avenue
"6817 N Moselle Avenue, Chicago, IL 60646",60646,"$579,900",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS', '1,606SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12215013/Chicago/6817-N-Moselle-Avenue
"5936 N Manton Avenue, Chicago, IL 60646",60646,"$415,000",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS', '1,670SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12213736/Chicago/5936-N-Manton-Avenue
"5812 N Kenneth Avenue, Chicago, IL 60646",60646,"$599,000",Single Family Residence,Active,"['4BEDS', '3TOTAL BATHS', '2,089SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12213621/Chicago/5812-N-Kenneth-Avenue
"6000 N CICERO Avenue 211, Chicago, IL 60646",60646,"$410,000",Condominium,Active Under Contract,"['2BEDS', '2TOTAL BATHS', '1,398SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12212438/Chicago/6000-N-CICERO-Avenue-211
"5828 N Keating Avenue, Chicago, IL 60646 Sauganash Subdivision",60646,"$699,000",Single Family Residence,Active Under Contract,"['4BEDS', '3TOTAL BATHS', '2,100SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12208068/Chicago/5828-N-Keating-Avenue
"6235 N Kedvale Avenue, Chicago, IL 60646",60646,"$459,900",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS', '2,400SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12207752/Chicago/6235-N-Kedvale-Avenue
"5920 N Elston Avenue, Chicago, IL 60646",60646,"$749,000",Single Family Residence,Active,"['4BEDS', '3TOTAL BATHS', '3,054SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12208140/Chicago/5920-N-Elston-Avenue
"6151 W Thorndale Avenue A, Chicago, IL 60646",60646,"$130,000",Condominium,Active,"['1BED', '1TOTAL BATH', '414SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12206419/Chicago/6151-W-Thorndale-Avenue-A
"5733 N Kerbs Avenue, Chicago, IL 60646",60646,"$500,000",Single Family Residence,Active Under Contract,"['3BEDS', '2TOTAL BATHS', '1,632SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12206982/Chicago/5733-N-Kerbs-Avenue
"4676 W Peterson Avenue, Chicago, IL 60646",60646,"$840,000",Single Family Residence,Active,"['6BEDS', '4TOTAL BATHS', '4,396SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12205744/Chicago/4676-W-Peterson-Avenue
